model_name,temperature,seed,item_id,phenomenon,prompt,paraphrase
EleutherAI/pythia-12b,0.1,0,12,maxims,"Please paraphrase the sentence.

Example:

Alex thinks that Richard's painting is mediocre. -- Alex found Richard's artwork okay.
Mary wants Ken to serve her tea in a cup. -- Mary her tea to be served by Ken in a cup.
Freddie is ready to give money to Berta without any questions. -- He is willing to lend money to Berta without hesitation.
Bianka tries to make Lenny angry with her. -- Bianka is attempting to make Lenny mad.
Marcie wants Lenny to know how his breakfast was made. --"," Marcie wants Lenny to know how his breakfast was made.

A:

I think you are looking for the verb to be.

Alex thinks that Richard's painting is mediocre.

This is a passive sentence.

Alex found Richard's artwork okay.

This is an"
EleutherAI/pythia-12b,0.1,0,12,maxims,"Please paraphrase the sentence.

Example:

Alex thinks that Richard's painting is mediocre. -- Alex found Richard's artwork okay.
Mary wants Ken to serve her tea in a cup. -- Mary her tea to be served by Ken in a cup.
Freddie is ready to give money to Berta without any questions. -- He is willing to lend money to Berta without hesitation.
Bianka tries to make Lenny angry with her. -- Bianka is attempting to make Lenny mad.
Marcie is really good at cooking eggs and making toast. --"," Marcie is really good at cooking eggs and making toast.

A:

I think you are looking for the verb to be.

Alex thinks that Richard's painting is mediocre.

This sentence is correct.

Mary wants Ken to serve her tea in a cup.

This"
EleutherAI/pythia-12b,0.1,0,12,maxims,"Please paraphrase the sentence.

Example:

Alex thinks that Richard's painting is mediocre. -- Alex found Richard's artwork okay.
Mary wants Ken to serve her tea in a cup. -- Mary her tea to be served by Ken in a cup.
Freddie is ready to give money to Berta without any questions. -- He is willing to lend money to Berta without hesitation.
Bianka tries to make Lenny angry with her. -- Bianka is attempting to make Lenny mad.
Marcie thinks that breakfast is the main meal of the day. --"," Marcie believes that breakfast is the most important meal of the day.

A:

The sentences are fine.
The first one is a bit awkward, but it's not a problem.
The second one is fine, but it's not idiomatic.
The third one is fine.
The"
EleutherAI/pythia-12b,0.1,0,13,maxims,"Please paraphrase the sentence.

Example:

Alex thinks that Richard's painting is mediocre. -- Alex found Richard's artwork okay.
Mary wants Ken to serve her tea in a cup. -- Mary her tea to be served by Ken in a cup.
Freddie is ready to give money to Berta without any questions. -- He is willing to lend money to Berta without hesitation.
Bianka tries to make Lenny angry with her. -- Bianka is attempting to make Lenny mad.
Melissa thinks that statistical information is useless in this debate. --"," Melissa believes that statistical information is useless in this debate.

A:

The following are all acceptable:

Alex thinks that Richard's painting is mediocre.
Alex found Richard's artwork okay.
Mary wants Ken to serve her tea in a cup.
Mary her tea to be served by Ken"
EleutherAI/pythia-12b,0.1,0,13,maxims,"Please paraphrase the sentence.

Example:

Alex thinks that Richard's painting is mediocre. -- Alex found Richard's artwork okay.
Mary wants Ken to serve her tea in a cup. -- Mary her tea to be served by Ken in a cup.
Freddie is ready to give money to Berta without any questions. -- He is willing to lend money to Berta without hesitation.
Bianka tries to make Lenny angry with her. -- Bianka is attempting to make Lenny mad.
Melissa thinks that statistical information is of great use in this debate. --"," Melissa believes that statistical information is of great use in this debate.

A:

I think you are looking for the verb to be.

Alex thinks that Richard's painting is mediocre.

This is the same as saying:

Alex thinks that Richard's painting is mediocre.
"
EleutherAI/pythia-12b,0.1,0,13,maxims,"Please paraphrase the sentence.

Example:

Alex thinks that Richard's painting is mediocre. -- Alex found Richard's artwork okay.
Mary wants Ken to serve her tea in a cup. -- Mary her tea to be served by Ken in a cup.
Freddie is ready to give money to Berta without any questions. -- He is willing to lend money to Berta without hesitation.
Bianka tries to make Lenny angry with her. -- Bianka is attempting to make Lenny mad.
Melissa thinks that kids attending schools lack subject knowledge.  --"," Melissa believes that kids attending schools lack subject knowledge.

A:

I think you are looking for the word ""to"".

Alex thinks that Richard's painting is mediocre.

This sentence is correct.

Mary wants Ken to serve her tea in a cup.

This sentence is"
EleutherAI/pythia-12b,0.1,0,13,maxims,"Please paraphrase the sentence.

Example:

Alex thinks that Richard's painting is mediocre. -- Alex found Richard's artwork okay.
Mary wants Ken to serve her tea in a cup. -- Mary her tea to be served by Ken in a cup.
Freddie is ready to give money to Berta without any questions. -- He is willing to lend money to Berta without hesitation.
Bianka tries to make Lenny angry with her. -- Bianka is attempting to make Lenny mad.
Melissa is very knowledgeable about the system of secondary education. --"," Melissa is very knowledgeable about the system of secondary education.

A:

I think you're looking for the verb to be.

Alex thinks that Richard's painting is mediocre.
Mary wants Ken to serve her tea in a cup.
Freddie is ready to give money to Berta without"
EleutherAI/pythia-12b,0.1,0,14,maxims,"Please paraphrase the sentence.

Example:

Alex thinks that Richard's painting is mediocre. -- Alex found Richard's artwork okay.
Mary wants Ken to serve her tea in a cup. -- Mary her tea to be served by Ken in a cup.
Freddie is ready to give money to Berta without any questions. -- He is willing to lend money to Berta without hesitation.
Bianka tries to make Lenny angry with her. -- Bianka is attempting to make Lenny mad.
He thinks that Rosy has no reason to believe that the strangers are nice. --"," He believes that Rosy has no reason to believe that the strangers are nice.

A:

I think you are looking for the word ""to"".

Alex thinks that Richard's painting is mediocre.

Alex thinks that Richard's painting is mediocre.

Mary wants Ken to serve"
EleutherAI/pythia-12b,0.1,0,14,maxims,"Please paraphrase the sentence.

Example:

Alex thinks that Richard's painting is mediocre. -- Alex found Richard's artwork okay.
Mary wants Ken to serve her tea in a cup. -- Mary her tea to be served by Ken in a cup.
Freddie is ready to give money to Berta without any questions. -- He is willing to lend money to Berta without hesitation.
Bianka tries to make Lenny angry with her. -- Bianka is attempting to make Lenny mad.
He thinks that people who ride subways have many good habits. --"," He believes that people who ride subways have many good habits.

A:

I would say that the sentence is correct, but that it is a bit awkward.
I would rephrase it as:

Alex thinks that Richard's painting is mediocre.

or

Alex thinks that"
EleutherAI/pythia-12b,0.1,0,14,maxims,"Please paraphrase the sentence.

Example:

Alex thinks that Richard's painting is mediocre. -- Alex found Richard's artwork okay.
Mary wants Ken to serve her tea in a cup. -- Mary her tea to be served by Ken in a cup.
Freddie is ready to give money to Berta without any questions. -- He is willing to lend money to Berta without hesitation.
Bianka tries to make Lenny angry with her. -- Bianka is attempting to make Lenny mad.
He thinks that people who ride subways have many bad habits. --"," He thinks that people who ride subways have many bad habits.

A:

The first one is fine.
The second one is not idiomatic.
The third one is fine.
The fourth one is not idiomatic.
The fifth one is fine.
The sixth one is not idi"
EleutherAI/pythia-12b,0.1,0,14,maxims,"Please paraphrase the sentence.

Example:

Alex thinks that Richard's painting is mediocre. -- Alex found Richard's artwork okay.
Mary wants Ken to serve her tea in a cup. -- Mary her tea to be served by Ken in a cup.
Freddie is ready to give money to Berta without any questions. -- He is willing to lend money to Berta without hesitation.
Bianka tries to make Lenny angry with her. -- Bianka is attempting to make Lenny mad.
He knows these people and their lifestyle very well. --"," He knows these people and their lifestyle very well.

A:

I think you are looking for the verb phrase ""to be willing to do something"".

Alex thinks that Richard's painting is mediocre. -- Alex found Richard's artwork okay.

This is a passive construction, so the verb"
EleutherAI/pythia-12b,0.1,0,15,maxims,"Please paraphrase the sentence.

Example:

Alex thinks that Richard's painting is mediocre. -- Alex found Richard's artwork okay.
Mary wants Ken to serve her tea in a cup. -- Mary her tea to be served by Ken in a cup.
Freddie is ready to give money to Berta without any questions. -- He is willing to lend money to Berta without hesitation.
Bianka tries to make Lenny angry with her. -- Bianka is attempting to make Lenny mad.
Freddie will never give Berta any money. --"," He will never lend money to Berta.

A:

I think you're looking for the verb ""to be"" in the third person singular.

Alex thinks that Richard's painting is mediocre.
Mary wants Ken to serve her tea in a cup.
Freddie is ready to give"
EleutherAI/pythia-12b,0.1,0,15,maxims,"Please paraphrase the sentence.

Example:

Alex thinks that Richard's painting is mediocre. -- Alex found Richard's artwork okay.
Mary wants Ken to serve her tea in a cup. -- Mary her tea to be served by Ken in a cup.
Freddie is ready to give money to Berta without any questions. -- He is willing to lend money to Berta without hesitation.
Bianka tries to make Lenny angry with her. -- Bianka is attempting to make Lenny mad.
Freddie can give Berta some money that he will get for his space expedition. --"," Freddie will give Berta some money that he will get for his space expedition.

A:

I think you are looking for the verb to be.

Alex thinks that Richard's painting is mediocre.

Alex thinks that Richard's painting is mediocre.

Mary wants Ken to serve"
EleutherAI/pythia-12b,0.1,0,15,maxims,"Please paraphrase the sentence.

Example:

Alex thinks that Richard's painting is mediocre. -- Alex found Richard's artwork okay.
Mary wants Ken to serve her tea in a cup. -- Mary her tea to be served by Ken in a cup.
Freddie is ready to give money to Berta without any questions. -- He is willing to lend money to Berta without hesitation.
Bianka tries to make Lenny angry with her. -- Bianka is attempting to make Lenny mad.
Freddie is ready to give money to Berta without any questions. --"," He is willing to lend money to Berta without hesitation.

A:

I think the best way to paraphrase the sentence is to use the verb ""to be willing to"".

Alex thinks that Richard's painting is mediocre. Alex found Richard's artwork okay.
Mary wants Ken to"
EleutherAI/pythia-12b,0.1,0,15,maxims,"Please paraphrase the sentence.

Example:

Alex thinks that Richard's painting is mediocre. -- Alex found Richard's artwork okay.
Mary wants Ken to serve her tea in a cup. -- Mary her tea to be served by Ken in a cup.
Freddie is ready to give money to Berta without any questions. -- He is willing to lend money to Berta without hesitation.
Bianka tries to make Lenny angry with her. -- Bianka is attempting to make Lenny mad.
Freddie considers giving the money to Berta.  --"," Freddie is considering giving the money to Berta.

A:

I think you are looking for the following:

Alex thinks that Richard's painting is mediocre.

This is a passive construction, and it means that Alex is saying that Richard's painting is mediocre.

Alex found"
EleutherAI/pythia-12b,0.1,0,16,maxims,"Please paraphrase the sentence.

Example:

Alex thinks that Richard's painting is mediocre. -- Alex found Richard's artwork okay.
Mary wants Ken to serve her tea in a cup. -- Mary her tea to be served by Ken in a cup.
Freddie is ready to give money to Berta without any questions. -- He is willing to lend money to Berta without hesitation.
Bianka tries to make Lenny angry with her. -- Bianka is attempting to make Lenny mad.
Katy doubts that Mr. Smith is a smart individual. --"," Katy is doubtful that Mr. Smith is a smart person.

A:

I would say:

Alex thinks that Richard's painting is mediocre.

or

Alex thinks that Richard's painting is not very good.

or

Alex thinks that Richard's painting is not"
EleutherAI/pythia-12b,0.1,0,16,maxims,"Please paraphrase the sentence.

Example:

Alex thinks that Richard's painting is mediocre. -- Alex found Richard's artwork okay.
Mary wants Ken to serve her tea in a cup. -- Mary her tea to be served by Ken in a cup.
Freddie is ready to give money to Berta without any questions. -- He is willing to lend money to Berta without hesitation.
Bianka tries to make Lenny angry with her. -- Bianka is attempting to make Lenny mad.
Katy agrees that Mr. Smith is a smart individual. --"," Katy believes that Mr. Smith is a smart individual.

A:

I think you are looking for the verb phrase ""to be willing to do something"".

Alex thinks that Richard's painting is mediocre. - Alex is willing to say that Richard's painting is mediocre.
Mary wants"
EleutherAI/pythia-12b,0.1,0,16,maxims,"Please paraphrase the sentence.

Example:

Alex thinks that Richard's painting is mediocre. -- Alex found Richard's artwork okay.
Mary wants Ken to serve her tea in a cup. -- Mary her tea to be served by Ken in a cup.
Freddie is ready to give money to Berta without any questions. -- He is willing to lend money to Berta without hesitation.
Bianka tries to make Lenny angry with her. -- Bianka is attempting to make Lenny mad.
Katy thinks that Mr. Smith works at a kindergarten. --"," Katy believes that Mr. Smith works at a kindergarten.

A:

I think you are looking for the following:

paraphrase
  to express (a thought, idea, or feeling) in another way.

Example:

Alex thinks that Richard's painting is medi"
EleutherAI/pythia-12b,0.1,0,16,maxims,"Please paraphrase the sentence.

Example:

Alex thinks that Richard's painting is mediocre. -- Alex found Richard's artwork okay.
Mary wants Ken to serve her tea in a cup. -- Mary her tea to be served by Ken in a cup.
Freddie is ready to give money to Berta without any questions. -- He is willing to lend money to Berta without hesitation.
Bianka tries to make Lenny angry with her. -- Bianka is attempting to make Lenny mad.
Katy knows that Mr. Smith's kids are kindergarteners. --"," Katy knows that Mr. Smith's children are kindergarteners.

A:

I think the sentence is fine as it is.

Alex thinks that Richard's painting is mediocre.

This is a statement.

Alex found Richard's artwork okay.

This is a statement"
EleutherAI/pythia-12b,0.1,0,17,maxims,"Please paraphrase the sentence.

Example:

Alex thinks that Richard's painting is mediocre. -- Alex found Richard's artwork okay.
Mary wants Ken to serve her tea in a cup. -- Mary her tea to be served by Ken in a cup.
Freddie is ready to give money to Berta without any questions. -- He is willing to lend money to Berta without hesitation.
Bianka tries to make Lenny angry with her. -- Bianka is attempting to make Lenny mad.
Samantha's dad thinks that Samantha has an incorrect view of her fiance. --"," Samantha's dad thinks that Samantha has a wrong view of her fiance.

A:

I think you are looking for the following:

Alex thinks that Richard's painting is mediocre.

This is a statement of fact.

Alex found Richard's artwork okay.

"
EleutherAI/pythia-12b,0.1,0,17,maxims,"Please paraphrase the sentence.

Example:

Alex thinks that Richard's painting is mediocre. -- Alex found Richard's artwork okay.
Mary wants Ken to serve her tea in a cup. -- Mary her tea to be served by Ken in a cup.
Freddie is ready to give money to Berta without any questions. -- He is willing to lend money to Berta without hesitation.
Bianka tries to make Lenny angry with her. -- Bianka is attempting to make Lenny mad.
Samantha's dad thinks that Samantha's fiance is a saint. --"," Samantha's dad thinks that Samantha's fiance is a saint.

A:

I would say:

Alex thinks that Richard's painting is mediocre.

or

Alex thinks that Richard's painting is okay.

or

Alex thinks that Richard's painting is good"
EleutherAI/pythia-12b,0.1,0,17,maxims,"Please paraphrase the sentence.

Example:

Alex thinks that Richard's painting is mediocre. -- Alex found Richard's artwork okay.
Mary wants Ken to serve her tea in a cup. -- Mary her tea to be served by Ken in a cup.
Freddie is ready to give money to Berta without any questions. -- He is willing to lend money to Berta without hesitation.
Bianka tries to make Lenny angry with her. -- Bianka is attempting to make Lenny mad.
Samantha's dad thinks that John is too religious.  --"," Samantha's dad thinks that John is too religious.

A:

I think you are looking for the following:

paraphrase

to express (a thought or idea) in another way.

Example:

Alex thinks that Richard's painting is mediocre.

Alex"
EleutherAI/pythia-12b,0.1,0,17,maxims,"Please paraphrase the sentence.

Example:

Alex thinks that Richard's painting is mediocre. -- Alex found Richard's artwork okay.
Mary wants Ken to serve her tea in a cup. -- Mary her tea to be served by Ken in a cup.
Freddie is ready to give money to Berta without any questions. -- He is willing to lend money to Berta without hesitation.
Bianka tries to make Lenny angry with her. -- Bianka is attempting to make Lenny mad.
Samantha's dad is impressed with John's innocence. --"," Samantha's dad is impressed with John's innocence.

A:

I would say:

Alex thinks that Richard's painting is mediocre.

and

Mary wants Ken to serve her tea in a cup.

and

Freddie is ready to give money to Berta"
EleutherAI/pythia-12b,0.1,0,18,maxims,"Please paraphrase the sentence.

Example:

Alex thinks that Richard's painting is mediocre. -- Alex found Richard's artwork okay.
Mary wants Ken to serve her tea in a cup. -- Mary her tea to be served by Ken in a cup.
Freddie is ready to give money to Berta without any questions. -- He is willing to lend money to Berta without hesitation.
Bianka tries to make Lenny angry with her. -- Bianka is attempting to make Lenny mad.
Bianka does not want Lenny to know her address.
 --"," Bianka does not want Lenny to know her address.

A:

The first one is fine.

Alex thinks that Richard's painting is mediocre.

The second one is fine.

Mary wants Ken to serve her tea in a cup.

The third one is fine"
EleutherAI/pythia-12b,0.1,0,18,maxims,"Please paraphrase the sentence.

Example:

Alex thinks that Richard's painting is mediocre. -- Alex found Richard's artwork okay.
Mary wants Ken to serve her tea in a cup. -- Mary her tea to be served by Ken in a cup.
Freddie is ready to give money to Berta without any questions. -- He is willing to lend money to Berta without hesitation.
Bianka tries to make Lenny angry with her. -- Bianka is attempting to make Lenny mad.
Bianka is an alien. --"," Bianka is an alien.

A:

I think you are looking for the following:

Mary wants Ken to serve her tea in a cup.

or

Mary wants Ken to serve her tea in a cup.

or

Mary wants Ken to serve her tea in a"
EleutherAI/pythia-12b,0.1,0,18,maxims,"Please paraphrase the sentence.

Example:

Alex thinks that Richard's painting is mediocre. -- Alex found Richard's artwork okay.
Mary wants Ken to serve her tea in a cup. -- Mary her tea to be served by Ken in a cup.
Freddie is ready to give money to Berta without any questions. -- He is willing to lend money to Berta without hesitation.
Bianka tries to make Lenny angry with her. -- Bianka is attempting to make Lenny mad.
Bianka is not very well educated. --"," Bianka is not very well educated.

A:

I think you're looking for the word ""to"".

Alex thinks that Richard's painting is mediocre.

This is correct.

Mary wants Ken to serve her tea in a cup.

This is correct.

"
EleutherAI/pythia-12b,0.1,0,18,maxims,"Please paraphrase the sentence.

Example:

Alex thinks that Richard's painting is mediocre. -- Alex found Richard's artwork okay.
Mary wants Ken to serve her tea in a cup. -- Mary her tea to be served by Ken in a cup.
Freddie is ready to give money to Berta without any questions. -- He is willing to lend money to Berta without hesitation.
Bianka tries to make Lenny angry with her. -- Bianka is attempting to make Lenny mad.
Bianka tries to make Lenny angry with her. --"," Bianka is attempting to make Lenny mad.

A:

I think you are looking for:

Bianka tries to make Lenny angry with her.

A:

I think you are looking for:

Bianka tries to make Lenny angry with her."
EleutherAI/pythia-12b,0.1,0,19,maxims,"Please paraphrase the sentence.

Example:

Alex thinks that Richard's painting is mediocre. -- Alex found Richard's artwork okay.
Mary wants Ken to serve her tea in a cup. -- Mary her tea to be served by Ken in a cup.
Freddie is ready to give money to Berta without any questions. -- He is willing to lend money to Berta without hesitation.
Bianka tries to make Lenny angry with her. -- Bianka is attempting to make Lenny mad.
Kelly plans to devote a lot of time to reading this summer. --"," Kelly plans to devote a lot of time to reading this summer.

A:

I think you are looking for the word ""to"" in the sentence.

Alex thinks that Richard's painting is mediocre.

This sentence means that Alex thinks that Richard's painting is mediocre.

"
EleutherAI/pythia-12b,0.1,0,19,maxims,"Please paraphrase the sentence.

Example:

Alex thinks that Richard's painting is mediocre. -- Alex found Richard's artwork okay.
Mary wants Ken to serve her tea in a cup. -- Mary her tea to be served by Ken in a cup.
Freddie is ready to give money to Berta without any questions. -- He is willing to lend money to Berta without hesitation.
Bianka tries to make Lenny angry with her. -- Bianka is attempting to make Lenny mad.
Kelly has made a list of books to read that contains one million titles. --"," Kelly has made a list of books to read that contains one million titles.

A:

I think you are looking for the word ""without hesitation""

without hesitation
  without hesitation or delay
  without hesitation or delay
  without hesitation or delay
  without hesitation or delay
  without"
EleutherAI/pythia-12b,0.1,0,19,maxims,"Please paraphrase the sentence.

Example:

Alex thinks that Richard's painting is mediocre. -- Alex found Richard's artwork okay.
Mary wants Ken to serve her tea in a cup. -- Mary her tea to be served by Ken in a cup.
Freddie is ready to give money to Berta without any questions. -- He is willing to lend money to Berta without hesitation.
Bianka tries to make Lenny angry with her. -- Bianka is attempting to make Lenny mad.
Kelly cannot count very well. --"," Kelly is unable to count very well.

A:

The sentence is not grammatically correct.

Alex thinks that Richard's painting is mediocre.

Mediocre is an adjective.  It modifies painting.  It is not a noun.  It is not a verb."
EleutherAI/pythia-12b,0.1,0,19,maxims,"Please paraphrase the sentence.

Example:

Alex thinks that Richard's painting is mediocre. -- Alex found Richard's artwork okay.
Mary wants Ken to serve her tea in a cup. -- Mary her tea to be served by Ken in a cup.
Freddie is ready to give money to Berta without any questions. -- He is willing to lend money to Berta without hesitation.
Bianka tries to make Lenny angry with her. -- Bianka is attempting to make Lenny mad.
Kelly is a pathological liar. --"," Kelly is a liar.

A:

I would say:

Alex thinks that Richard's painting is mediocre.

or

Alex thinks that Richard's painting is not very good.

or

Alex thinks that Richard's painting is not very good.

or

"
