chosen_option,phenomenon,model_name,item_id,seed,metric
0,humour,meta-llama/Llama-2-7b-hf,2,0,rating
0,humour,meta-llama/Llama-2-7b-hf,2,0,rating
0,humour,meta-llama/Llama-2-7b-hf,2,0,rating
0,humour,meta-llama/Llama-2-7b-hf,2,0,rating
0,humour,meta-llama/Llama-2-7b-hf,3,0,rating
0,humour,meta-llama/Llama-2-7b-hf,3,0,rating
0,humour,meta-llama/Llama-2-7b-hf,3,0,rating
0,humour,meta-llama/Llama-2-7b-hf,3,0,rating
0,humour,meta-llama/Llama-2-7b-hf,3,0,rating
0,humour,meta-llama/Llama-2-7b-hf,4,0,rating
0,humour,meta-llama/Llama-2-7b-hf,4,0,rating
0,humour,meta-llama/Llama-2-7b-hf,4,0,rating
0,humour,meta-llama/Llama-2-7b-hf,4,0,rating
0,humour,meta-llama/Llama-2-7b-hf,4,0,rating
0,humour,meta-llama/Llama-2-7b-hf,5,0,rating
0,humour,meta-llama/Llama-2-7b-hf,5,0,rating
0,humour,meta-llama/Llama-2-7b-hf,5,0,rating
0,humour,meta-llama/Llama-2-7b-hf,5,0,rating
0,humour,meta-llama/Llama-2-7b-hf,5,0,rating
0,humour,meta-llama/Llama-2-7b-hf,6,0,rating
0,humour,meta-llama/Llama-2-7b-hf,6,0,rating
0,humour,meta-llama/Llama-2-7b-hf,6,0,rating
0,humour,meta-llama/Llama-2-7b-hf,6,0,rating
0,humour,meta-llama/Llama-2-7b-hf,6,0,rating
0,humour,meta-llama/Llama-2-7b-hf,7,0,rating
0,humour,meta-llama/Llama-2-7b-hf,7,0,rating
0,humour,meta-llama/Llama-2-7b-hf,7,0,rating
0,humour,meta-llama/Llama-2-7b-hf,7,0,rating
0,humour,meta-llama/Llama-2-7b-hf,7,0,rating
1,humour,meta-llama/Llama-2-7b-hf,8,0,rating
1,humour,meta-llama/Llama-2-7b-hf,8,0,rating
1,humour,meta-llama/Llama-2-7b-hf,8,0,rating
1,humour,meta-llama/Llama-2-7b-hf,8,0,rating
1,humour,meta-llama/Llama-2-7b-hf,8,0,rating
0,humour,meta-llama/Llama-2-7b-hf,9,0,rating
0,humour,meta-llama/Llama-2-7b-hf,9,0,rating
0,humour,meta-llama/Llama-2-7b-hf,9,0,rating
0,humour,meta-llama/Llama-2-7b-hf,9,0,rating
0,humour,meta-llama/Llama-2-7b-hf,9,0,rating
0,humour,meta-llama/Llama-2-7b-hf,10,0,rating
0,humour,meta-llama/Llama-2-7b-hf,10,0,rating
0,humour,meta-llama/Llama-2-7b-hf,10,0,rating
0,humour,meta-llama/Llama-2-7b-hf,10,0,rating
0,humour,meta-llama/Llama-2-7b-hf,10,0,rating
0,humour,meta-llama/Llama-2-7b-hf,11,0,rating
0,humour,meta-llama/Llama-2-7b-hf,11,0,rating
0,humour,meta-llama/Llama-2-7b-hf,11,0,rating
0,humour,meta-llama/Llama-2-7b-hf,11,0,rating
0,humour,meta-llama/Llama-2-7b-hf,11,0,rating
0,humour,meta-llama/Llama-2-7b-hf,12,0,rating
0,humour,meta-llama/Llama-2-7b-hf,12,0,rating
0,humour,meta-llama/Llama-2-7b-hf,12,0,rating
0,humour,meta-llama/Llama-2-7b-hf,12,0,rating
0,humour,meta-llama/Llama-2-7b-hf,12,0,rating
0,humour,meta-llama/Llama-2-7b-hf,13,0,rating
0,humour,meta-llama/Llama-2-7b-hf,13,0,rating
0,humour,meta-llama/Llama-2-7b-hf,13,0,rating
0,humour,meta-llama/Llama-2-7b-hf,13,0,rating
0,humour,meta-llama/Llama-2-7b-hf,13,0,rating
0,humour,meta-llama/Llama-2-7b-hf,14,0,rating
0,humour,meta-llama/Llama-2-7b-hf,14,0,rating
0,humour,meta-llama/Llama-2-7b-hf,14,0,rating
0,humour,meta-llama/Llama-2-7b-hf,14,0,rating
0,humour,meta-llama/Llama-2-7b-hf,14,0,rating
0,humour,meta-llama/Llama-2-7b-hf,15,0,rating
0,humour,meta-llama/Llama-2-7b-hf,15,0,rating
0,humour,meta-llama/Llama-2-7b-hf,15,0,rating
0,humour,meta-llama/Llama-2-7b-hf,15,0,rating
0,humour,meta-llama/Llama-2-7b-hf,15,0,rating
1,humour,meta-llama/Llama-2-7b-hf,16,0,rating
1,humour,meta-llama/Llama-2-7b-hf,16,0,rating
1,humour,meta-llama/Llama-2-7b-hf,16,0,rating
1,humour,meta-llama/Llama-2-7b-hf,16,0,rating
1,humour,meta-llama/Llama-2-7b-hf,16,0,rating
1,humour,meta-llama/Llama-2-7b-hf,17,0,rating
1,humour,meta-llama/Llama-2-7b-hf,17,0,rating
1,humour,meta-llama/Llama-2-7b-hf,17,0,rating
1,humour,meta-llama/Llama-2-7b-hf,17,0,rating
1,humour,meta-llama/Llama-2-7b-hf,17,0,rating
1,humour,meta-llama/Llama-2-7b-hf,18,0,rating
1,humour,meta-llama/Llama-2-7b-hf,18,0,rating
1,humour,meta-llama/Llama-2-7b-hf,18,0,rating
1,humour,meta-llama/Llama-2-7b-hf,18,0,rating
1,humour,meta-llama/Llama-2-7b-hf,18,0,rating
0,humour,meta-llama/Llama-2-7b-hf,19,0,rating
0,humour,meta-llama/Llama-2-7b-hf,19,0,rating
0,humour,meta-llama/Llama-2-7b-hf,19,0,rating
0,humour,meta-llama/Llama-2-7b-hf,19,0,rating
0,humour,meta-llama/Llama-2-7b-hf,19,0,rating
0,humour,meta-llama/Llama-2-7b-hf,20,0,rating
0,humour,meta-llama/Llama-2-7b-hf,20,0,rating
0,humour,meta-llama/Llama-2-7b-hf,20,0,rating
0,humour,meta-llama/Llama-2-7b-hf,20,0,rating
0,humour,meta-llama/Llama-2-7b-hf,20,0,rating
0,humour,meta-llama/Llama-2-7b-hf,21,0,rating
0,humour,meta-llama/Llama-2-7b-hf,21,0,rating
0,humour,meta-llama/Llama-2-7b-hf,21,0,rating
0,humour,meta-llama/Llama-2-7b-hf,21,0,rating
0,humour,meta-llama/Llama-2-7b-hf,21,0,rating
0,humour,meta-llama/Llama-2-7b-hf,22,0,rating
0,humour,meta-llama/Llama-2-7b-hf,22,0,rating
0,humour,meta-llama/Llama-2-7b-hf,22,0,rating
0,humour,meta-llama/Llama-2-7b-hf,22,0,rating
0,humour,meta-llama/Llama-2-7b-hf,22,0,rating
1,humour,meta-llama/Llama-2-7b-hf,23,0,rating
1,humour,meta-llama/Llama-2-7b-hf,23,0,rating
1,humour,meta-llama/Llama-2-7b-hf,23,0,rating
1,humour,meta-llama/Llama-2-7b-hf,23,0,rating
1,humour,meta-llama/Llama-2-7b-hf,23,0,rating
1,humour,meta-llama/Llama-2-7b-hf,24,0,rating
1,humour,meta-llama/Llama-2-7b-hf,24,0,rating
1,humour,meta-llama/Llama-2-7b-hf,24,0,rating
1,humour,meta-llama/Llama-2-7b-hf,24,0,rating
1,humour,meta-llama/Llama-2-7b-hf,24,0,rating
0,humour,meta-llama/Llama-2-7b-hf,25,0,rating
0,humour,meta-llama/Llama-2-7b-hf,25,0,rating
0,humour,meta-llama/Llama-2-7b-hf,25,0,rating
0,humour,meta-llama/Llama-2-7b-hf,25,0,rating
0,humour,meta-llama/Llama-2-7b-hf,25,0,rating
0,coherence,meta-llama/Llama-2-7b-hf,1,0,rating
0,coherence,meta-llama/Llama-2-7b-hf,1,0,rating
0,coherence,meta-llama/Llama-2-7b-hf,2,0,rating
0,coherence,meta-llama/Llama-2-7b-hf,2,0,rating
0,coherence,meta-llama/Llama-2-7b-hf,3,0,rating
0,coherence,meta-llama/Llama-2-7b-hf,3,0,rating
0,coherence,meta-llama/Llama-2-7b-hf,4,0,rating
0,coherence,meta-llama/Llama-2-7b-hf,4,0,rating
0,coherence,meta-llama/Llama-2-7b-hf,5,0,rating
0,coherence,meta-llama/Llama-2-7b-hf,5,0,rating
0,coherence,meta-llama/Llama-2-7b-hf,6,0,rating
0,coherence,meta-llama/Llama-2-7b-hf,6,0,rating
0,coherence,meta-llama/Llama-2-7b-hf,7,0,rating
0,coherence,meta-llama/Llama-2-7b-hf,7,0,rating
0,coherence,meta-llama/Llama-2-7b-hf,8,0,rating
0,coherence,meta-llama/Llama-2-7b-hf,8,0,rating
0,coherence,meta-llama/Llama-2-7b-hf,9,0,rating
0,coherence,meta-llama/Llama-2-7b-hf,9,0,rating
0,coherence,meta-llama/Llama-2-7b-hf,10,0,rating
0,coherence,meta-llama/Llama-2-7b-hf,10,0,rating
0,coherence,meta-llama/Llama-2-7b-hf,11,0,rating
0,coherence,meta-llama/Llama-2-7b-hf,11,0,rating
0,coherence,meta-llama/Llama-2-7b-hf,12,0,rating
0,coherence,meta-llama/Llama-2-7b-hf,12,0,rating
0,coherence,meta-llama/Llama-2-7b-hf,13,0,rating
0,coherence,meta-llama/Llama-2-7b-hf,13,0,rating
0,coherence,meta-llama/Llama-2-7b-hf,14,0,rating
0,coherence,meta-llama/Llama-2-7b-hf,14,0,rating
0,coherence,meta-llama/Llama-2-7b-hf,15,0,rating
0,coherence,meta-llama/Llama-2-7b-hf,15,0,rating
0,coherence,meta-llama/Llama-2-7b-hf,16,0,rating
0,coherence,meta-llama/Llama-2-7b-hf,16,0,rating
0,coherence,meta-llama/Llama-2-7b-hf,17,0,rating
0,coherence,meta-llama/Llama-2-7b-hf,17,0,rating
0,coherence,meta-llama/Llama-2-7b-hf,18,0,rating
0,coherence,meta-llama/Llama-2-7b-hf,18,0,rating
0,coherence,meta-llama/Llama-2-7b-hf,19,0,rating
0,coherence,meta-llama/Llama-2-7b-hf,19,0,rating
0,coherence,meta-llama/Llama-2-7b-hf,20,0,rating
0,coherence,meta-llama/Llama-2-7b-hf,20,0,rating
1,coherence,meta-llama/Llama-2-7b-hf,21,0,rating
1,coherence,meta-llama/Llama-2-7b-hf,21,0,rating
1,coherence,meta-llama/Llama-2-7b-hf,22,0,rating
1,coherence,meta-llama/Llama-2-7b-hf,22,0,rating
1,coherence,meta-llama/Llama-2-7b-hf,23,0,rating
1,coherence,meta-llama/Llama-2-7b-hf,23,0,rating
1,coherence,meta-llama/Llama-2-7b-hf,24,0,rating
1,coherence,meta-llama/Llama-2-7b-hf,24,0,rating
1,coherence,meta-llama/Llama-2-7b-hf,25,0,rating
1,coherence,meta-llama/Llama-2-7b-hf,25,0,rating
1,coherence,meta-llama/Llama-2-7b-hf,26,0,rating
1,coherence,meta-llama/Llama-2-7b-hf,26,0,rating
1,coherence,meta-llama/Llama-2-7b-hf,27,0,rating
1,coherence,meta-llama/Llama-2-7b-hf,27,0,rating
1,coherence,meta-llama/Llama-2-7b-hf,28,0,rating
1,coherence,meta-llama/Llama-2-7b-hf,28,0,rating
1,coherence,meta-llama/Llama-2-7b-hf,29,0,rating
1,coherence,meta-llama/Llama-2-7b-hf,29,0,rating
1,coherence,meta-llama/Llama-2-7b-hf,30,0,rating
1,coherence,meta-llama/Llama-2-7b-hf,30,0,rating
1,coherence,meta-llama/Llama-2-7b-hf,31,0,rating
1,coherence,meta-llama/Llama-2-7b-hf,31,0,rating
1,coherence,meta-llama/Llama-2-7b-hf,32,0,rating
1,coherence,meta-llama/Llama-2-7b-hf,32,0,rating
1,coherence,meta-llama/Llama-2-7b-hf,33,0,rating
1,coherence,meta-llama/Llama-2-7b-hf,33,0,rating
1,coherence,meta-llama/Llama-2-7b-hf,34,0,rating
1,coherence,meta-llama/Llama-2-7b-hf,34,0,rating
1,coherence,meta-llama/Llama-2-7b-hf,35,0,rating
1,coherence,meta-llama/Llama-2-7b-hf,35,0,rating
1,coherence,meta-llama/Llama-2-7b-hf,36,0,rating
1,coherence,meta-llama/Llama-2-7b-hf,36,0,rating
1,coherence,meta-llama/Llama-2-7b-hf,37,0,rating
1,coherence,meta-llama/Llama-2-7b-hf,37,0,rating
1,coherence,meta-llama/Llama-2-7b-hf,38,0,rating
1,coherence,meta-llama/Llama-2-7b-hf,38,0,rating
1,coherence,meta-llama/Llama-2-7b-hf,39,0,rating
1,coherence,meta-llama/Llama-2-7b-hf,39,0,rating
1,coherence,meta-llama/Llama-2-7b-hf,40,0,rating
1,coherence,meta-llama/Llama-2-7b-hf,40,0,rating
1,indirect_speech,text-davinci-002,1,0,rating
1,indirect_speech,text-davinci-002,1,0,rating
1,indirect_speech,text-davinci-002,1,0,rating
1,indirect_speech,text-davinci-002,1,0,rating
1,indirect_speech,text-davinci-002,2,0,rating
1,indirect_speech,text-davinci-002,2,0,rating
1,indirect_speech,text-davinci-002,2,0,rating
1,indirect_speech,text-davinci-002,2,0,rating
1,indirect_speech,text-davinci-002,3,0,rating
1,indirect_speech,text-davinci-002,3,0,rating
1,indirect_speech,text-davinci-002,3,0,rating
1,indirect_speech,text-davinci-002,3,0,rating
1,indirect_speech,text-davinci-002,4,0,rating
1,indirect_speech,text-davinci-002,4,0,rating
1,indirect_speech,text-davinci-002,4,0,rating
1,indirect_speech,text-davinci-002,4,0,rating
1,indirect_speech,text-davinci-002,5,0,rating
1,indirect_speech,text-davinci-002,5,0,rating
1,indirect_speech,text-davinci-002,5,0,rating
1,indirect_speech,text-davinci-002,5,0,rating
1,indirect_speech,text-davinci-002,6,0,rating
1,indirect_speech,text-davinci-002,6,0,rating
1,indirect_speech,text-davinci-002,6,0,rating
1,indirect_speech,text-davinci-002,6,0,rating
1,indirect_speech,text-davinci-002,7,0,rating
1,indirect_speech,text-davinci-002,7,0,rating
1,indirect_speech,text-davinci-002,7,0,rating
1,indirect_speech,text-davinci-002,7,0,rating
1,indirect_speech,text-davinci-002,8,0,rating
1,indirect_speech,text-davinci-002,8,0,rating
1,indirect_speech,text-davinci-002,8,0,rating
1,indirect_speech,text-davinci-002,8,0,rating
1,indirect_speech,text-davinci-002,9,0,rating
1,indirect_speech,text-davinci-002,9,0,rating
1,indirect_speech,text-davinci-002,9,0,rating
1,indirect_speech,text-davinci-002,9,0,rating
1,indirect_speech,text-davinci-002,10,0,rating
1,indirect_speech,text-davinci-002,10,0,rating
1,indirect_speech,text-davinci-002,10,0,rating
1,indirect_speech,text-davinci-002,10,0,rating
1,indirect_speech,text-davinci-002,11,0,rating
1,indirect_speech,text-davinci-002,11,0,rating
1,indirect_speech,text-davinci-002,11,0,rating
1,indirect_speech,text-davinci-002,11,0,rating
1,indirect_speech,text-davinci-002,12,0,rating
1,indirect_speech,text-davinci-002,12,0,rating
1,indirect_speech,text-davinci-002,12,0,rating
1,indirect_speech,text-davinci-002,12,0,rating
1,indirect_speech,text-davinci-002,13,0,rating
1,indirect_speech,text-davinci-002,13,0,rating
1,indirect_speech,text-davinci-002,13,0,rating
1,indirect_speech,text-davinci-002,13,0,rating
0,indirect_speech,text-davinci-002,14,0,rating
0,indirect_speech,text-davinci-002,14,0,rating
0,indirect_speech,text-davinci-002,14,0,rating
0,indirect_speech,text-davinci-002,14,0,rating
1,indirect_speech,text-davinci-002,15,0,rating
1,indirect_speech,text-davinci-002,15,0,rating
1,indirect_speech,text-davinci-002,15,0,rating
1,indirect_speech,text-davinci-002,15,0,rating
0,indirect_speech,text-davinci-002,16,0,rating
0,indirect_speech,text-davinci-002,16,0,rating
0,indirect_speech,text-davinci-002,16,0,rating
0,indirect_speech,text-davinci-002,16,0,rating
1,indirect_speech,text-davinci-002,17,0,rating
1,indirect_speech,text-davinci-002,17,0,rating
1,indirect_speech,text-davinci-002,17,0,rating
1,indirect_speech,text-davinci-002,17,0,rating
0,indirect_speech,text-davinci-002,18,0,rating
0,indirect_speech,text-davinci-002,18,0,rating
0,indirect_speech,text-davinci-002,18,0,rating
0,indirect_speech,text-davinci-002,18,0,rating
1,indirect_speech,text-davinci-002,19,0,rating
1,indirect_speech,text-davinci-002,19,0,rating
1,indirect_speech,text-davinci-002,19,0,rating
1,indirect_speech,text-davinci-002,19,0,rating
1,indirect_speech,text-davinci-002,20,0,rating
1,indirect_speech,text-davinci-002,20,0,rating
1,indirect_speech,text-davinci-002,20,0,rating
1,indirect_speech,text-davinci-002,20,0,rating
0,metaphor,text-davinci-002,1,0,rating
0,metaphor,text-davinci-002,1,0,rating
0,metaphor,text-davinci-002,1,0,rating
0,metaphor,text-davinci-002,1,0,rating
0,metaphor,text-davinci-002,1,0,rating
1,metaphor,text-davinci-002,2,0,rating
1,metaphor,text-davinci-002,2,0,rating
1,metaphor,text-davinci-002,2,0,rating
1,metaphor,text-davinci-002,2,0,rating
1,metaphor,text-davinci-002,2,0,rating
1,metaphor,text-davinci-002,3,0,rating
1,metaphor,text-davinci-002,3,0,rating
1,metaphor,text-davinci-002,3,0,rating
1,metaphor,text-davinci-002,3,0,rating
1,metaphor,text-davinci-002,3,0,rating
0,metaphor,text-davinci-002,4,0,rating
0,metaphor,text-davinci-002,4,0,rating
0,metaphor,text-davinci-002,4,0,rating
0,metaphor,text-davinci-002,4,0,rating
0,metaphor,text-davinci-002,4,0,rating
0,metaphor,text-davinci-002,5,0,rating
0,metaphor,text-davinci-002,5,0,rating
0,metaphor,text-davinci-002,5,0,rating
0,metaphor,text-davinci-002,5,0,rating
0,metaphor,text-davinci-002,5,0,rating
1,metaphor,text-davinci-002,6,0,rating
1,metaphor,text-davinci-002,6,0,rating
1,metaphor,text-davinci-002,6,0,rating
1,metaphor,text-davinci-002,6,0,rating
1,metaphor,text-davinci-002,6,0,rating
1,metaphor,text-davinci-002,7,0,rating
1,metaphor,text-davinci-002,7,0,rating
1,metaphor,text-davinci-002,7,0,rating
1,metaphor,text-davinci-002,7,0,rating
1,metaphor,text-davinci-002,7,0,rating
0,metaphor,text-davinci-002,8,0,rating
0,metaphor,text-davinci-002,8,0,rating
0,metaphor,text-davinci-002,8,0,rating
0,metaphor,text-davinci-002,8,0,rating
0,metaphor,text-davinci-002,8,0,rating
1,metaphor,text-davinci-002,9,0,rating
1,metaphor,text-davinci-002,9,0,rating
1,metaphor,text-davinci-002,9,0,rating
1,metaphor,text-davinci-002,9,0,rating
1,metaphor,text-davinci-002,9,0,rating
1,metaphor,text-davinci-002,10,0,rating
1,metaphor,text-davinci-002,10,0,rating
1,metaphor,text-davinci-002,10,0,rating
1,metaphor,text-davinci-002,10,0,rating
1,metaphor,text-davinci-002,10,0,rating
0,metaphor,text-davinci-002,11,0,rating
0,metaphor,text-davinci-002,11,0,rating
0,metaphor,text-davinci-002,11,0,rating
0,metaphor,text-davinci-002,11,0,rating
0,metaphor,text-davinci-002,11,0,rating
1,metaphor,text-davinci-002,12,0,rating
1,metaphor,text-davinci-002,12,0,rating
1,metaphor,text-davinci-002,12,0,rating
1,metaphor,text-davinci-002,12,0,rating
1,metaphor,text-davinci-002,12,0,rating
1,metaphor,text-davinci-002,13,0,rating
1,metaphor,text-davinci-002,13,0,rating
1,metaphor,text-davinci-002,13,0,rating
1,metaphor,text-davinci-002,13,0,rating
1,metaphor,text-davinci-002,13,0,rating
1,metaphor,text-davinci-002,14,0,rating
1,metaphor,text-davinci-002,14,0,rating
1,metaphor,text-davinci-002,14,0,rating
1,metaphor,text-davinci-002,14,0,rating
1,metaphor,text-davinci-002,14,0,rating
1,metaphor,text-davinci-002,15,0,rating
1,metaphor,text-davinci-002,15,0,rating
1,metaphor,text-davinci-002,15,0,rating
1,metaphor,text-davinci-002,15,0,rating
1,metaphor,text-davinci-002,15,0,rating
0,metaphor,text-davinci-002,16,0,rating
0,metaphor,text-davinci-002,16,0,rating
0,metaphor,text-davinci-002,16,0,rating
0,metaphor,text-davinci-002,16,0,rating
0,metaphor,text-davinci-002,16,0,rating
0,metaphor,text-davinci-002,17,0,rating
0,metaphor,text-davinci-002,17,0,rating
0,metaphor,text-davinci-002,17,0,rating
0,metaphor,text-davinci-002,17,0,rating
0,metaphor,text-davinci-002,17,0,rating
0,metaphor,text-davinci-002,18,0,rating
0,metaphor,text-davinci-002,18,0,rating
0,metaphor,text-davinci-002,18,0,rating
0,metaphor,text-davinci-002,18,0,rating
0,metaphor,text-davinci-002,18,0,rating
1,metaphor,text-davinci-002,19,0,rating
1,metaphor,text-davinci-002,19,0,rating
1,metaphor,text-davinci-002,19,0,rating
1,metaphor,text-davinci-002,19,0,rating
1,metaphor,text-davinci-002,19,0,rating
1,metaphor,text-davinci-002,20,0,rating
1,metaphor,text-davinci-002,20,0,rating
1,metaphor,text-davinci-002,20,0,rating
1,metaphor,text-davinci-002,20,0,rating
1,metaphor,text-davinci-002,20,0,rating
0,maxims,text-davinci-002,1,0,rating
0,maxims,text-davinci-002,1,0,rating
0,maxims,text-davinci-002,1,0,rating
0,maxims,text-davinci-002,1,0,rating
0,maxims,text-davinci-002,2,0,rating
0,maxims,text-davinci-002,2,0,rating
0,maxims,text-davinci-002,2,0,rating
0,maxims,text-davinci-002,2,0,rating
1,maxims,text-davinci-002,3,0,rating
1,maxims,text-davinci-002,3,0,rating
1,maxims,text-davinci-002,3,0,rating
1,maxims,text-davinci-002,3,0,rating
0,maxims,text-davinci-002,4,0,rating
0,maxims,text-davinci-002,4,0,rating
0,maxims,text-davinci-002,4,0,rating
0,maxims,text-davinci-002,4,0,rating
0,maxims,text-davinci-002,5,0,rating
0,maxims,text-davinci-002,5,0,rating
0,maxims,text-davinci-002,5,0,rating
0,maxims,text-davinci-002,5,0,rating
0,maxims,text-davinci-002,6,0,rating
0,maxims,text-davinci-002,6,0,rating
0,maxims,text-davinci-002,6,0,rating
0,maxims,text-davinci-002,6,0,rating
1,maxims,text-davinci-002,7,0,rating
1,maxims,text-davinci-002,7,0,rating
1,maxims,text-davinci-002,7,0,rating
1,maxims,text-davinci-002,7,0,rating
0,maxims,text-davinci-002,8,0,rating
0,maxims,text-davinci-002,8,0,rating
0,maxims,text-davinci-002,8,0,rating
0,maxims,text-davinci-002,8,0,rating
0,maxims,text-davinci-002,9,0,rating
0,maxims,text-davinci-002,9,0,rating
0,maxims,text-davinci-002,9,0,rating
0,maxims,text-davinci-002,9,0,rating
1,maxims,text-davinci-002,10,0,rating
1,maxims,text-davinci-002,10,0,rating
1,maxims,text-davinci-002,10,0,rating
1,maxims,text-davinci-002,10,0,rating
0,maxims,text-davinci-002,11,0,rating
0,maxims,text-davinci-002,11,0,rating
0,maxims,text-davinci-002,11,0,rating
0,maxims,text-davinci-002,11,0,rating
0,maxims,text-davinci-002,12,0,rating
0,maxims,text-davinci-002,12,0,rating
0,maxims,text-davinci-002,12,0,rating
0,maxims,text-davinci-002,12,0,rating
0,maxims,text-davinci-002,13,0,rating
0,maxims,text-davinci-002,13,0,rating
0,maxims,text-davinci-002,13,0,rating
0,maxims,text-davinci-002,13,0,rating
0,maxims,text-davinci-002,14,0,rating
0,maxims,text-davinci-002,14,0,rating
0,maxims,text-davinci-002,14,0,rating
0,maxims,text-davinci-002,14,0,rating
0,maxims,text-davinci-002,15,0,rating
0,maxims,text-davinci-002,15,0,rating
0,maxims,text-davinci-002,15,0,rating
0,maxims,text-davinci-002,15,0,rating
1,maxims,text-davinci-002,16,0,rating
1,maxims,text-davinci-002,16,0,rating
1,maxims,text-davinci-002,16,0,rating
1,maxims,text-davinci-002,16,0,rating
0,maxims,text-davinci-002,17,0,rating
0,maxims,text-davinci-002,17,0,rating
0,maxims,text-davinci-002,17,0,rating
0,maxims,text-davinci-002,17,0,rating
1,maxims,text-davinci-002,18,0,rating
1,maxims,text-davinci-002,18,0,rating
1,maxims,text-davinci-002,18,0,rating
1,maxims,text-davinci-002,18,0,rating
1,maxims,text-davinci-002,19,0,rating
1,maxims,text-davinci-002,19,0,rating
1,maxims,text-davinci-002,19,0,rating
1,maxims,text-davinci-002,19,0,rating
0,irony,text-davinci-002,1,0,rating
0,irony,text-davinci-002,1,0,rating
0,irony,text-davinci-002,1,0,rating
0,irony,text-davinci-002,1,0,rating
0,irony,text-davinci-002,2,0,rating
0,irony,text-davinci-002,2,0,rating
0,irony,text-davinci-002,2,0,rating
0,irony,text-davinci-002,2,0,rating
0,irony,text-davinci-002,3,0,rating
0,irony,text-davinci-002,3,0,rating
0,irony,text-davinci-002,3,0,rating
0,irony,text-davinci-002,3,0,rating
0,irony,text-davinci-002,4,0,rating
0,irony,text-davinci-002,4,0,rating
0,irony,text-davinci-002,4,0,rating
0,irony,text-davinci-002,4,0,rating
0,irony,text-davinci-002,5,0,rating
0,irony,text-davinci-002,5,0,rating
0,irony,text-davinci-002,5,0,rating
0,irony,text-davinci-002,5,0,rating
1,irony,text-davinci-002,6,0,rating
1,irony,text-davinci-002,6,0,rating
1,irony,text-davinci-002,6,0,rating
1,irony,text-davinci-002,6,0,rating
0,irony,text-davinci-002,7,0,rating
0,irony,text-davinci-002,7,0,rating
0,irony,text-davinci-002,7,0,rating
0,irony,text-davinci-002,7,0,rating
0,irony,text-davinci-002,8,0,rating
0,irony,text-davinci-002,8,0,rating
0,irony,text-davinci-002,8,0,rating
0,irony,text-davinci-002,8,0,rating
0,irony,text-davinci-002,9,0,rating
0,irony,text-davinci-002,9,0,rating
0,irony,text-davinci-002,9,0,rating
0,irony,text-davinci-002,9,0,rating
0,irony,text-davinci-002,10,0,rating
0,irony,text-davinci-002,10,0,rating
0,irony,text-davinci-002,10,0,rating
0,irony,text-davinci-002,10,0,rating
0,irony,text-davinci-002,11,0,rating
0,irony,text-davinci-002,11,0,rating
0,irony,text-davinci-002,11,0,rating
0,irony,text-davinci-002,11,0,rating
0,irony,text-davinci-002,12,0,rating
0,irony,text-davinci-002,12,0,rating
0,irony,text-davinci-002,12,0,rating
0,irony,text-davinci-002,12,0,rating
0,irony,text-davinci-002,13,0,rating
0,irony,text-davinci-002,13,0,rating
0,irony,text-davinci-002,13,0,rating
0,irony,text-davinci-002,13,0,rating
1,irony,text-davinci-002,14,0,rating
1,irony,text-davinci-002,14,0,rating
1,irony,text-davinci-002,14,0,rating
1,irony,text-davinci-002,14,0,rating
0,irony,text-davinci-002,15,0,rating
0,irony,text-davinci-002,15,0,rating
0,irony,text-davinci-002,15,0,rating
0,irony,text-davinci-002,15,0,rating
1,irony,text-davinci-002,16,0,rating
1,irony,text-davinci-002,16,0,rating
1,irony,text-davinci-002,16,0,rating
1,irony,text-davinci-002,16,0,rating
0,irony,text-davinci-002,17,0,rating
0,irony,text-davinci-002,17,0,rating
0,irony,text-davinci-002,17,0,rating
0,irony,text-davinci-002,17,0,rating
0,irony,text-davinci-002,18,0,rating
0,irony,text-davinci-002,18,0,rating
0,irony,text-davinci-002,18,0,rating
0,irony,text-davinci-002,18,0,rating
0,irony,text-davinci-002,19,0,rating
0,irony,text-davinci-002,19,0,rating
0,irony,text-davinci-002,19,0,rating
0,irony,text-davinci-002,19,0,rating
0,irony,text-davinci-002,20,0,rating
0,irony,text-davinci-002,20,0,rating
0,irony,text-davinci-002,20,0,rating
0,irony,text-davinci-002,20,0,rating
0,irony,text-davinci-002,21,0,rating
0,irony,text-davinci-002,21,0,rating
0,irony,text-davinci-002,21,0,rating
0,irony,text-davinci-002,21,0,rating
1,irony,text-davinci-002,22,0,rating
1,irony,text-davinci-002,22,0,rating
1,irony,text-davinci-002,22,0,rating
1,irony,text-davinci-002,22,0,rating
0,irony,text-davinci-002,23,0,rating
0,irony,text-davinci-002,23,0,rating
0,irony,text-davinci-002,23,0,rating
0,irony,text-davinci-002,23,0,rating
1,irony,text-davinci-002,24,0,rating
1,irony,text-davinci-002,24,0,rating
1,irony,text-davinci-002,24,0,rating
1,irony,text-davinci-002,24,0,rating
0,irony,text-davinci-002,25,0,rating
0,irony,text-davinci-002,25,0,rating
0,irony,text-davinci-002,25,0,rating
0,irony,text-davinci-002,25,0,rating
0,humour,text-davinci-002,1,0,rating
0,humour,text-davinci-002,1,0,rating
0,humour,text-davinci-002,1,0,rating
0,humour,text-davinci-002,1,0,rating
0,humour,text-davinci-002,1,0,rating
0,humour,text-davinci-002,2,0,rating
0,humour,text-davinci-002,2,0,rating
0,humour,text-davinci-002,2,0,rating
0,humour,text-davinci-002,2,0,rating
0,humour,text-davinci-002,2,0,rating
