model_name,item_id,seed,phenomenon,metric,dependent_variable
gpt-3.5-turbo-instruct,10.0,1.0,coherence,label_score,0.0
gpt-3.5-turbo-instruct,10.0,1.0,deceits,label_score,1.0
gpt-3.5-turbo-instruct,10.0,1.0,humour,label_score,0.0
gpt-3.5-turbo-instruct,10.0,1.0,indirect_speech,label_score,1.0
gpt-3.5-turbo-instruct,10.0,1.0,irony,label_score,0.0
gpt-3.5-turbo-instruct,10.0,1.0,maxims,label_score,0.0
gpt-3.5-turbo-instruct,10.0,1.0,metaphor,label_score,1.0
gpt-3.5-turbo-instruct,11.0,1.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,11.0,1.0,deceits,label_score,1.0
gpt-3.5-turbo-instruct,11.0,1.0,humour,label_score,1.0
gpt-3.5-turbo-instruct,11.0,1.0,indirect_speech,label_score,1.0
gpt-3.5-turbo-instruct,11.0,1.0,irony,label_score,0.0
gpt-3.5-turbo-instruct,11.0,1.0,maxims,label_score,0.0
gpt-3.5-turbo-instruct,11.0,1.0,metaphor,label_score,1.0
gpt-3.5-turbo-instruct,12.0,1.0,coherence,label_score,0.0
gpt-3.5-turbo-instruct,12.0,1.0,deceits,label_score,0.0
gpt-3.5-turbo-instruct,12.0,1.0,humour,label_score,1.0
gpt-3.5-turbo-instruct,12.0,1.0,indirect_speech,label_score,1.0
gpt-3.5-turbo-instruct,12.0,1.0,irony,label_score,1.0
gpt-3.5-turbo-instruct,12.0,1.0,maxims,label_score,0.0
gpt-3.5-turbo-instruct,12.0,1.0,metaphor,label_score,1.0
gpt-3.5-turbo-instruct,13.0,1.0,coherence,label_score,0.0
gpt-3.5-turbo-instruct,13.0,1.0,deceits,label_score,0.0
gpt-3.5-turbo-instruct,13.0,1.0,humour,label_score,0.0
gpt-3.5-turbo-instruct,13.0,1.0,indirect_speech,label_score,1.0
gpt-3.5-turbo-instruct,13.0,1.0,irony,label_score,0.0
gpt-3.5-turbo-instruct,13.0,1.0,maxims,label_score,1.0
gpt-3.5-turbo-instruct,13.0,1.0,metaphor,label_score,1.0
gpt-3.5-turbo-instruct,14.0,1.0,coherence,label_score,0.0
gpt-3.5-turbo-instruct,14.0,1.0,deceits,label_score,1.0
gpt-3.5-turbo-instruct,14.0,1.0,humour,label_score,0.0
gpt-3.5-turbo-instruct,14.0,1.0,indirect_speech,label_score,1.0
gpt-3.5-turbo-instruct,14.0,1.0,irony,label_score,1.0
gpt-3.5-turbo-instruct,14.0,1.0,maxims,label_score,0.0
gpt-3.5-turbo-instruct,14.0,1.0,metaphor,label_score,0.0
gpt-3.5-turbo-instruct,15.0,1.0,coherence,label_score,0.0
gpt-3.5-turbo-instruct,15.0,1.0,deceits,label_score,0.0
gpt-3.5-turbo-instruct,15.0,1.0,humour,label_score,1.0
gpt-3.5-turbo-instruct,15.0,1.0,indirect_speech,label_score,0.0
gpt-3.5-turbo-instruct,15.0,1.0,irony,label_score,0.0
gpt-3.5-turbo-instruct,15.0,1.0,maxims,label_score,1.0
gpt-3.5-turbo-instruct,15.0,1.0,metaphor,label_score,1.0
gpt-3.5-turbo-instruct,16.0,1.0,coherence,label_score,0.0
gpt-3.5-turbo-instruct,16.0,1.0,deceits,label_score,0.0
gpt-3.5-turbo-instruct,16.0,1.0,humour,label_score,0.0
gpt-3.5-turbo-instruct,16.0,1.0,indirect_speech,label_score,0.0
gpt-3.5-turbo-instruct,16.0,1.0,irony,label_score,1.0
gpt-3.5-turbo-instruct,16.0,1.0,maxims,label_score,1.0
gpt-3.5-turbo-instruct,16.0,1.0,metaphor,label_score,1.0
gpt-3.5-turbo-instruct,17.0,1.0,coherence,label_score,0.0
gpt-3.5-turbo-instruct,17.0,1.0,deceits,label_score,0.0
gpt-3.5-turbo-instruct,17.0,1.0,humour,label_score,0.0
gpt-3.5-turbo-instruct,17.0,1.0,indirect_speech,label_score,1.0
gpt-3.5-turbo-instruct,17.0,1.0,irony,label_score,0.0
gpt-3.5-turbo-instruct,17.0,1.0,maxims,label_score,0.0
gpt-3.5-turbo-instruct,17.0,1.0,metaphor,label_score,0.0
gpt-3.5-turbo-instruct,18.0,1.0,coherence,label_score,0.0
gpt-3.5-turbo-instruct,18.0,1.0,deceits,label_score,1.0
gpt-3.5-turbo-instruct,18.0,1.0,humour,label_score,1.0
gpt-3.5-turbo-instruct,18.0,1.0,indirect_speech,label_score,1.0
gpt-3.5-turbo-instruct,18.0,1.0,irony,label_score,1.0
gpt-3.5-turbo-instruct,18.0,1.0,maxims,label_score,0.0
gpt-3.5-turbo-instruct,18.0,1.0,metaphor,label_score,1.0
gpt-3.5-turbo-instruct,19.0,1.0,coherence,label_score,0.0
gpt-3.5-turbo-instruct,19.0,1.0,deceits,label_score,0.0
gpt-3.5-turbo-instruct,19.0,1.0,humour,label_score,0.0
gpt-3.5-turbo-instruct,19.0,1.0,indirect_speech,label_score,1.0
gpt-3.5-turbo-instruct,19.0,1.0,irony,label_score,1.0
gpt-3.5-turbo-instruct,19.0,1.0,maxims,label_score,0.0
gpt-3.5-turbo-instruct,19.0,1.0,metaphor,label_score,0.0
gpt-3.5-turbo-instruct,20.0,1.0,coherence,label_score,0.0
gpt-3.5-turbo-instruct,20.0,1.0,deceits,label_score,0.0
gpt-3.5-turbo-instruct,20.0,1.0,humour,label_score,0.0
gpt-3.5-turbo-instruct,20.0,1.0,indirect_speech,label_score,0.0
gpt-3.5-turbo-instruct,20.0,1.0,irony,label_score,0.0
gpt-3.5-turbo-instruct,20.0,1.0,metaphor,label_score,1.0
gpt-3.5-turbo-instruct,21.0,1.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,21.0,1.0,humour,label_score,0.0
gpt-3.5-turbo-instruct,21.0,1.0,irony,label_score,1.0
gpt-3.5-turbo-instruct,22.0,1.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,22.0,1.0,humour,label_score,1.0
gpt-3.5-turbo-instruct,22.0,1.0,irony,label_score,1.0
gpt-3.5-turbo-instruct,23.0,1.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,23.0,1.0,humour,label_score,1.0
gpt-3.5-turbo-instruct,23.0,1.0,irony,label_score,0.0
gpt-3.5-turbo-instruct,24.0,1.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,24.0,1.0,humour,label_score,0.0
gpt-3.5-turbo-instruct,24.0,1.0,irony,label_score,1.0
gpt-3.5-turbo-instruct,25.0,1.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,25.0,1.0,humour,label_score,0.0
gpt-3.5-turbo-instruct,25.0,1.0,irony,label_score,1.0
gpt-3.5-turbo-instruct,26.0,1.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,27.0,1.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,28.0,1.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,29.0,1.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,30.0,1.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,31.0,1.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,32.0,1.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,33.0,1.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,34.0,1.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,35.0,1.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,36.0,1.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,37.0,1.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,38.0,1.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,39.0,1.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,40.0,1.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,1.0,2.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,1.0,2.0,deceits,label_score,0.0
gpt-3.5-turbo-instruct,1.0,2.0,humour,label_score,0.0
gpt-3.5-turbo-instruct,1.0,2.0,indirect_speech,label_score,0.0
gpt-3.5-turbo-instruct,1.0,2.0,irony,label_score,0.0
gpt-3.5-turbo-instruct,1.0,2.0,maxims,label_score,0.0
gpt-3.5-turbo-instruct,1.0,2.0,metaphor,label_score,0.0
gpt-3.5-turbo-instruct,2.0,2.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,2.0,2.0,deceits,label_score,0.0
gpt-3.5-turbo-instruct,2.0,2.0,humour,label_score,0.0
gpt-3.5-turbo-instruct,2.0,2.0,indirect_speech,label_score,0.0
gpt-3.5-turbo-instruct,2.0,2.0,irony,label_score,0.0
gpt-3.5-turbo-instruct,2.0,2.0,maxims,label_score,0.0
gpt-3.5-turbo-instruct,2.0,2.0,metaphor,label_score,0.0
gpt-3.5-turbo-instruct,3.0,2.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,3.0,2.0,deceits,label_score,1.0
gpt-3.5-turbo-instruct,3.0,2.0,humour,label_score,1.0
gpt-3.5-turbo-instruct,3.0,2.0,indirect_speech,label_score,0.0
gpt-3.5-turbo-instruct,3.0,2.0,irony,label_score,0.0
gpt-3.5-turbo-instruct,3.0,2.0,maxims,label_score,1.0
gpt-3.5-turbo-instruct,3.0,2.0,metaphor,label_score,0.0
gpt-3.5-turbo-instruct,4.0,2.0,coherence,label_score,0.0
gpt-3.5-turbo-instruct,4.0,2.0,deceits,label_score,1.0
gpt-3.5-turbo-instruct,4.0,2.0,humour,label_score,0.0
gpt-3.5-turbo-instruct,4.0,2.0,indirect_speech,label_score,1.0
gpt-3.5-turbo-instruct,4.0,2.0,irony,label_score,1.0
gpt-3.5-turbo-instruct,4.0,2.0,maxims,label_score,0.0
gpt-3.5-turbo-instruct,4.0,2.0,metaphor,label_score,1.0
gpt-3.5-turbo-instruct,5.0,2.0,coherence,label_score,0.0
gpt-3.5-turbo-instruct,5.0,2.0,deceits,label_score,1.0
gpt-3.5-turbo-instruct,5.0,2.0,humour,label_score,1.0
gpt-3.5-turbo-instruct,5.0,2.0,indirect_speech,label_score,1.0
gpt-3.5-turbo-instruct,5.0,2.0,irony,label_score,1.0
gpt-3.5-turbo-instruct,5.0,2.0,maxims,label_score,0.0
gpt-3.5-turbo-instruct,5.0,2.0,metaphor,label_score,0.0
gpt-3.5-turbo-instruct,6.0,2.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,6.0,2.0,deceits,label_score,1.0
gpt-3.5-turbo-instruct,6.0,2.0,humour,label_score,0.0
gpt-3.5-turbo-instruct,6.0,2.0,indirect_speech,label_score,0.0
gpt-3.5-turbo-instruct,6.0,2.0,irony,label_score,1.0
gpt-3.5-turbo-instruct,6.0,2.0,maxims,label_score,1.0
gpt-3.5-turbo-instruct,6.0,2.0,metaphor,label_score,1.0
gpt-3.5-turbo-instruct,7.0,2.0,coherence,label_score,0.0
gpt-3.5-turbo-instruct,7.0,2.0,deceits,label_score,0.0
gpt-3.5-turbo-instruct,7.0,2.0,humour,label_score,1.0
gpt-3.5-turbo-instruct,7.0,2.0,indirect_speech,label_score,1.0
gpt-3.5-turbo-instruct,7.0,2.0,irony,label_score,0.0
gpt-3.5-turbo-instruct,7.0,2.0,maxims,label_score,1.0
gpt-3.5-turbo-instruct,7.0,2.0,metaphor,label_score,1.0
gpt-3.5-turbo-instruct,8.0,2.0,coherence,label_score,0.0
gpt-3.5-turbo-instruct,8.0,2.0,deceits,label_score,1.0
gpt-3.5-turbo-instruct,8.0,2.0,humour,label_score,1.0
gpt-3.5-turbo-instruct,8.0,2.0,indirect_speech,label_score,0.0
gpt-3.5-turbo-instruct,8.0,2.0,irony,label_score,1.0
gpt-3.5-turbo-instruct,8.0,2.0,maxims,label_score,0.0
gpt-3.5-turbo-instruct,8.0,2.0,metaphor,label_score,1.0
gpt-3.5-turbo-instruct,9.0,2.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,9.0,2.0,deceits,label_score,1.0
gpt-3.5-turbo-instruct,9.0,2.0,humour,label_score,0.0
gpt-3.5-turbo-instruct,9.0,2.0,indirect_speech,label_score,1.0
gpt-3.5-turbo-instruct,9.0,2.0,irony,label_score,1.0
gpt-3.5-turbo-instruct,9.0,2.0,maxims,label_score,1.0
gpt-3.5-turbo-instruct,9.0,2.0,metaphor,label_score,1.0
gpt-3.5-turbo-instruct,10.0,2.0,coherence,label_score,0.0
gpt-3.5-turbo-instruct,10.0,2.0,deceits,label_score,1.0
gpt-3.5-turbo-instruct,10.0,2.0,humour,label_score,0.0
gpt-3.5-turbo-instruct,10.0,2.0,indirect_speech,label_score,1.0
gpt-3.5-turbo-instruct,10.0,2.0,irony,label_score,0.0
gpt-3.5-turbo-instruct,10.0,2.0,maxims,label_score,0.0
gpt-3.5-turbo-instruct,10.0,2.0,metaphor,label_score,0.0
gpt-3.5-turbo-instruct,11.0,2.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,11.0,2.0,deceits,label_score,0.0
gpt-3.5-turbo-instruct,11.0,2.0,humour,label_score,1.0
gpt-3.5-turbo-instruct,11.0,2.0,indirect_speech,label_score,1.0
gpt-3.5-turbo-instruct,11.0,2.0,irony,label_score,0.0
gpt-3.5-turbo-instruct,11.0,2.0,maxims,label_score,1.0
gpt-3.5-turbo-instruct,11.0,2.0,metaphor,label_score,1.0
gpt-3.5-turbo-instruct,12.0,2.0,coherence,label_score,0.0
gpt-3.5-turbo-instruct,12.0,2.0,deceits,label_score,0.0
gpt-3.5-turbo-instruct,12.0,2.0,humour,label_score,1.0
gpt-3.5-turbo-instruct,12.0,2.0,indirect_speech,label_score,1.0
gpt-3.5-turbo-instruct,12.0,2.0,irony,label_score,1.0
gpt-3.5-turbo-instruct,12.0,2.0,maxims,label_score,1.0
gpt-3.5-turbo-instruct,12.0,2.0,metaphor,label_score,1.0
gpt-3.5-turbo-instruct,13.0,2.0,coherence,label_score,0.0
gpt-3.5-turbo-instruct,13.0,2.0,deceits,label_score,0.0
gpt-3.5-turbo-instruct,13.0,2.0,humour,label_score,0.0
gpt-3.5-turbo-instruct,13.0,2.0,indirect_speech,label_score,1.0
gpt-3.5-turbo-instruct,13.0,2.0,irony,label_score,0.0
gpt-3.5-turbo-instruct,13.0,2.0,maxims,label_score,1.0
gpt-3.5-turbo-instruct,13.0,2.0,metaphor,label_score,1.0
gpt-3.5-turbo-instruct,14.0,2.0,coherence,label_score,0.0
gpt-3.5-turbo-instruct,14.0,2.0,deceits,label_score,1.0
gpt-3.5-turbo-instruct,14.0,2.0,humour,label_score,0.0
gpt-3.5-turbo-instruct,14.0,2.0,indirect_speech,label_score,1.0
gpt-3.5-turbo-instruct,14.0,2.0,irony,label_score,1.0
gpt-3.5-turbo-instruct,14.0,2.0,maxims,label_score,1.0
gpt-3.5-turbo-instruct,14.0,2.0,metaphor,label_score,0.0
gpt-3.5-turbo-instruct,15.0,2.0,coherence,label_score,0.0
gpt-3.5-turbo-instruct,15.0,2.0,deceits,label_score,0.0
gpt-3.5-turbo-instruct,15.0,2.0,humour,label_score,1.0
gpt-3.5-turbo-instruct,15.0,2.0,indirect_speech,label_score,0.0
gpt-3.5-turbo-instruct,15.0,2.0,irony,label_score,0.0
gpt-3.5-turbo-instruct,15.0,2.0,maxims,label_score,1.0
gpt-3.5-turbo-instruct,15.0,2.0,metaphor,label_score,1.0
gpt-3.5-turbo-instruct,16.0,2.0,coherence,label_score,0.0
gpt-3.5-turbo-instruct,16.0,2.0,deceits,label_score,1.0
gpt-3.5-turbo-instruct,16.0,2.0,humour,label_score,0.0
gpt-3.5-turbo-instruct,16.0,2.0,indirect_speech,label_score,0.0
gpt-3.5-turbo-instruct,16.0,2.0,irony,label_score,1.0
gpt-3.5-turbo-instruct,16.0,2.0,maxims,label_score,1.0
gpt-3.5-turbo-instruct,16.0,2.0,metaphor,label_score,1.0
gpt-3.5-turbo-instruct,17.0,2.0,coherence,label_score,0.0
gpt-3.5-turbo-instruct,17.0,2.0,deceits,label_score,0.0
gpt-3.5-turbo-instruct,17.0,2.0,humour,label_score,0.0
gpt-3.5-turbo-instruct,17.0,2.0,indirect_speech,label_score,1.0
gpt-3.5-turbo-instruct,17.0,2.0,irony,label_score,0.0
gpt-3.5-turbo-instruct,17.0,2.0,maxims,label_score,0.0
gpt-3.5-turbo-instruct,17.0,2.0,metaphor,label_score,0.0
gpt-3.5-turbo-instruct,18.0,2.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,18.0,2.0,deceits,label_score,1.0
gpt-3.5-turbo-instruct,18.0,2.0,humour,label_score,0.0
gpt-3.5-turbo-instruct,18.0,2.0,indirect_speech,label_score,1.0
gpt-3.5-turbo-instruct,18.0,2.0,irony,label_score,1.0
gpt-3.5-turbo-instruct,18.0,2.0,maxims,label_score,0.0
gpt-3.5-turbo-instruct,18.0,2.0,metaphor,label_score,1.0
gpt-3.5-turbo-instruct,19.0,2.0,coherence,label_score,0.0
gpt-3.5-turbo-instruct,19.0,2.0,deceits,label_score,0.0
gpt-3.5-turbo-instruct,19.0,2.0,humour,label_score,0.0
gpt-3.5-turbo-instruct,19.0,2.0,indirect_speech,label_score,1.0
gpt-3.5-turbo-instruct,19.0,2.0,irony,label_score,0.0
gpt-3.5-turbo-instruct,19.0,2.0,maxims,label_score,0.0
gpt-3.5-turbo-instruct,19.0,2.0,metaphor,label_score,1.0
gpt-3.5-turbo-instruct,20.0,2.0,coherence,label_score,0.0
gpt-3.5-turbo-instruct,20.0,2.0,deceits,label_score,0.0
gpt-3.5-turbo-instruct,20.0,2.0,humour,label_score,0.0
gpt-3.5-turbo-instruct,20.0,2.0,indirect_speech,label_score,0.0
gpt-3.5-turbo-instruct,20.0,2.0,irony,label_score,0.0
gpt-3.5-turbo-instruct,20.0,2.0,metaphor,label_score,1.0
gpt-3.5-turbo-instruct,21.0,2.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,21.0,2.0,humour,label_score,0.0
gpt-3.5-turbo-instruct,21.0,2.0,irony,label_score,1.0
gpt-3.5-turbo-instruct,22.0,2.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,22.0,2.0,humour,label_score,0.0
gpt-3.5-turbo-instruct,22.0,2.0,irony,label_score,0.0
gpt-3.5-turbo-instruct,23.0,2.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,23.0,2.0,humour,label_score,1.0
gpt-3.5-turbo-instruct,23.0,2.0,irony,label_score,0.0
gpt-3.5-turbo-instruct,24.0,2.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,24.0,2.0,humour,label_score,0.0
gpt-3.5-turbo-instruct,24.0,2.0,irony,label_score,1.0
gpt-3.5-turbo-instruct,25.0,2.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,25.0,2.0,humour,label_score,0.0
gpt-3.5-turbo-instruct,25.0,2.0,irony,label_score,1.0
gpt-3.5-turbo-instruct,26.0,2.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,27.0,2.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,28.0,2.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,29.0,2.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,30.0,2.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,31.0,2.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,32.0,2.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,33.0,2.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,34.0,2.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,35.0,2.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,36.0,2.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,37.0,2.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,38.0,2.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,39.0,2.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,40.0,2.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,1.0,3.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,1.0,3.0,deceits,label_score,0.0
gpt-3.5-turbo-instruct,1.0,3.0,humour,label_score,1.0
gpt-3.5-turbo-instruct,1.0,3.0,indirect_speech,label_score,0.0
gpt-3.5-turbo-instruct,1.0,3.0,irony,label_score,0.0
gpt-3.5-turbo-instruct,1.0,3.0,maxims,label_score,0.0
gpt-3.5-turbo-instruct,1.0,3.0,metaphor,label_score,1.0
gpt-3.5-turbo-instruct,2.0,3.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,2.0,3.0,deceits,label_score,0.0
gpt-3.5-turbo-instruct,2.0,3.0,humour,label_score,0.0
gpt-3.5-turbo-instruct,2.0,3.0,indirect_speech,label_score,1.0
gpt-3.5-turbo-instruct,2.0,3.0,irony,label_score,0.0
gpt-3.5-turbo-instruct,2.0,3.0,maxims,label_score,0.0
gpt-3.5-turbo-instruct,2.0,3.0,metaphor,label_score,1.0
gpt-3.5-turbo-instruct,3.0,3.0,coherence,label_score,0.0
gpt-3.5-turbo-instruct,3.0,3.0,deceits,label_score,1.0
gpt-3.5-turbo-instruct,3.0,3.0,humour,label_score,1.0
gpt-3.5-turbo-instruct,3.0,3.0,indirect_speech,label_score,0.0
gpt-3.5-turbo-instruct,3.0,3.0,irony,label_score,0.0
gpt-3.5-turbo-instruct,3.0,3.0,maxims,label_score,1.0
gpt-3.5-turbo-instruct,3.0,3.0,metaphor,label_score,0.0
gpt-3.5-turbo-instruct,4.0,3.0,coherence,label_score,0.0
gpt-3.5-turbo-instruct,4.0,3.0,deceits,label_score,0.0
gpt-3.5-turbo-instruct,4.0,3.0,humour,label_score,1.0
gpt-3.5-turbo-instruct,4.0,3.0,indirect_speech,label_score,1.0
gpt-3.5-turbo-instruct,4.0,3.0,irony,label_score,1.0
gpt-3.5-turbo-instruct,4.0,3.0,maxims,label_score,0.0
gpt-3.5-turbo-instruct,4.0,3.0,metaphor,label_score,0.0
gpt-3.5-turbo-instruct,5.0,3.0,coherence,label_score,0.0
gpt-3.5-turbo-instruct,5.0,3.0,deceits,label_score,1.0
gpt-3.5-turbo-instruct,5.0,3.0,humour,label_score,1.0
gpt-3.5-turbo-instruct,5.0,3.0,indirect_speech,label_score,1.0
gpt-3.5-turbo-instruct,5.0,3.0,irony,label_score,1.0
gpt-3.5-turbo-instruct,5.0,3.0,maxims,label_score,0.0
gpt-3.5-turbo-instruct,5.0,3.0,metaphor,label_score,0.0
gpt-3.5-turbo-instruct,6.0,3.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,6.0,3.0,deceits,label_score,0.0
gpt-3.5-turbo-instruct,6.0,3.0,humour,label_score,1.0
gpt-3.5-turbo-instruct,6.0,3.0,indirect_speech,label_score,0.0
gpt-3.5-turbo-instruct,6.0,3.0,irony,label_score,0.0
gpt-3.5-turbo-instruct,6.0,3.0,maxims,label_score,0.0
gpt-3.5-turbo-instruct,6.0,3.0,metaphor,label_score,1.0
gpt-3.5-turbo-instruct,7.0,3.0,coherence,label_score,0.0
gpt-3.5-turbo-instruct,7.0,3.0,deceits,label_score,0.0
gpt-3.5-turbo-instruct,7.0,3.0,humour,label_score,0.0
gpt-3.5-turbo-instruct,7.0,3.0,indirect_speech,label_score,1.0
gpt-3.5-turbo-instruct,7.0,3.0,irony,label_score,0.0
gpt-3.5-turbo-instruct,7.0,3.0,maxims,label_score,0.0
gpt-3.5-turbo-instruct,7.0,3.0,metaphor,label_score,1.0
gpt-3.5-turbo-instruct,8.0,3.0,coherence,label_score,0.0
gpt-3.5-turbo-instruct,8.0,3.0,deceits,label_score,0.0
gpt-3.5-turbo-instruct,8.0,3.0,humour,label_score,1.0
gpt-3.5-turbo-instruct,8.0,3.0,indirect_speech,label_score,0.0
gpt-3.5-turbo-instruct,8.0,3.0,irony,label_score,1.0
gpt-3.5-turbo-instruct,8.0,3.0,maxims,label_score,0.0
gpt-3.5-turbo-instruct,8.0,3.0,metaphor,label_score,0.0
gpt-3.5-turbo-instruct,9.0,3.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,9.0,3.0,deceits,label_score,0.0
gpt-3.5-turbo-instruct,9.0,3.0,humour,label_score,0.0
gpt-3.5-turbo-instruct,9.0,3.0,indirect_speech,label_score,1.0
gpt-3.5-turbo-instruct,9.0,3.0,irony,label_score,1.0
gpt-3.5-turbo-instruct,9.0,3.0,maxims,label_score,1.0
gpt-3.5-turbo-instruct,9.0,3.0,metaphor,label_score,1.0
gpt-3.5-turbo-instruct,10.0,3.0,coherence,label_score,0.0
gpt-3.5-turbo-instruct,10.0,3.0,deceits,label_score,1.0
gpt-3.5-turbo-instruct,10.0,3.0,humour,label_score,0.0
gpt-3.5-turbo-instruct,10.0,3.0,indirect_speech,label_score,1.0
gpt-3.5-turbo-instruct,10.0,3.0,irony,label_score,1.0
gpt-3.5-turbo-instruct,10.0,3.0,maxims,label_score,0.0
gpt-3.5-turbo-instruct,10.0,3.0,metaphor,label_score,1.0
gpt-3.5-turbo-instruct,11.0,3.0,coherence,label_score,1.0
gpt-3.5-turbo-instruct,11.0,3.0,deceits,label_score,1.0
gpt-3.5-turbo-instruct,11.0,3.0,humour,label_score,1.0
gpt-3.5-turbo-instruct,11.0,3.0,indirect_speech,label_score,1.0
gpt-3.5-turbo-instruct,11.0,3.0,irony,label_score,0.0
gpt-3.5-turbo-instruct,11.0,3.0,maxims,label_score,0.0
gpt-3.5-turbo-instruct,11.0,3.0,metaphor,label_score,0.0
gpt-3.5-turbo-instruct,12.0,3.0,coherence,label_score,0.0
gpt-3.5-turbo-instruct,12.0,3.0,deceits,label_score,0.0
gpt-3.5-turbo-instruct,12.0,3.0,humour,label_score,1.0
gpt-3.5-turbo-instruct,12.0,3.0,indirect_speech,label_score,1.0
gpt-3.5-turbo-instruct,12.0,3.0,irony,label_score,1.0
gpt-3.5-turbo-instruct,12.0,3.0,maxims,label_score,0.0
gpt-3.5-turbo-instruct,12.0,3.0,metaphor,label_score,1.0
gpt-3.5-turbo-instruct,13.0,3.0,coherence,label_score,0.0
gpt-3.5-turbo-instruct,13.0,3.0,deceits,label_score,0.0
gpt-3.5-turbo-instruct,13.0,3.0,humour,label_score,0.0
gpt-3.5-turbo-instruct,13.0,3.0,indirect_speech,label_score,1.0
gpt-3.5-turbo-instruct,13.0,3.0,irony,label_score,0.0
gpt-3.5-turbo-instruct,13.0,3.0,maxims,label_score,1.0
gpt-3.5-turbo-instruct,13.0,3.0,metaphor,label_score,1.0
gpt-3.5-turbo-instruct,14.0,3.0,coherence,label_score,0.0
gpt-3.5-turbo-instruct,14.0,3.0,deceits,label_score,1.0
gpt-3.5-turbo-instruct,14.0,3.0,humour,label_score,0.0
gpt-3.5-turbo-instruct,14.0,3.0,indirect_speech,label_score,0.0
gpt-3.5-turbo-instruct,14.0,3.0,irony,label_score,1.0
gpt-3.5-turbo-instruct,14.0,3.0,maxims,label_score,0.0
gpt-3.5-turbo-instruct,14.0,3.0,metaphor,label_score,0.0
gpt-3.5-turbo-instruct,15.0,3.0,coherence,label_score,0.0
gpt-3.5-turbo-instruct,15.0,3.0,deceits,label_score,0.0
gpt-3.5-turbo-instruct,15.0,3.0,humour,label_score,0.0
gpt-3.5-turbo-instruct,15.0,3.0,indirect_speech,label_score,0.0
gpt-3.5-turbo-instruct,15.0,3.0,irony,label_score,0.0
gpt-3.5-turbo-instruct,15.0,3.0,maxims,label_score,0.0
gpt-3.5-turbo-instruct,15.0,3.0,metaphor,label_score,1.0
gpt-3.5-turbo-instruct,16.0,3.0,coherence,label_score,0.0
gpt-3.5-turbo-instruct,16.0,3.0,deceits,label_score,1.0
gpt-3.5-turbo-instruct,16.0,3.0,humour,label_score,0.0
gpt-3.5-turbo-instruct,16.0,3.0,indirect_speech,label_score,0.0
gpt-3.5-turbo-instruct,16.0,3.0,irony,label_score,1.0
gpt-3.5-turbo-instruct,16.0,3.0,maxims,label_score,1.0
