model_name,seed,item_id,phenomenon,prompt,question,options,option_names,shuffled_options,shuffled_option_names,option_numbering,cosine_sims,choice_probs_rounded,chosen_option
text-embedding-ada-002,0,15,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Caitlyn was telling her husband about her new co-worker. Caitlyn said: ""Sally is a block of ice."" What did she mean?
Your answer:
",,Sally's hands are always cold.,distractor_nonsequitut,Sally does not show any emotions.,target,E,0.802487420258922,0.19997553136257662,distractor_literal
text-embedding-ada-002,0,16,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Robert and his wife are discussing their neighbor. Robert said: ""Our neighbor is a sheep."" What did Robert mean?  
Your answer:
",,Their neigbor is a follower.,target,Their neighbor always wears wool sweaters.,competitor,A,0.8091699192411596,0.202323383444045,distractor_literal
text-embedding-ada-002,0,16,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Robert and his wife are discussing their neighbor. Robert said: ""Our neighbor is a sheep."" What did Robert mean?  
Your answer:
",,Their neighbor always wears wool sweaters.,competitor,Their neigbor is charismatic.,distractor_nonsequitut,B,0.7837214887744746,0.19723953325773658,distractor_literal
text-embedding-ada-002,0,16,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Robert and his wife are discussing their neighbor. Robert said: ""Our neighbor is a sheep."" What did Robert mean?  
Your answer:
",,Their neighbor has a unique haircut.,distractor_plausibleliteral,There is a sheep living next to them.,distractor_literal,C,0.8152589773029374,0.20355910063192706,distractor_literal
text-embedding-ada-002,0,16,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Robert and his wife are discussing their neighbor. Robert said: ""Our neighbor is a sheep."" What did Robert mean?  
Your answer:
",,There is a sheep living next to them.,distractor_literal,Their neighbor has a unique haircut.,distractor_plausibleliteral,D,0.7885511229613179,0.19819443210049006,distractor_literal
text-embedding-ada-002,0,16,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Robert and his wife are discussing their neighbor. Robert said: ""Our neighbor is a sheep."" What did Robert mean?  
Your answer:
",,Their neigbor is charismatic.,distractor_nonsequitut,Their neigbor is a follower.,target,E,0.7910159546441319,0.19868355056580134,distractor_literal
text-embedding-ada-002,0,17,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Lucy told her teacher: ""The book that you gave me has more holes in it than Swiss cheese."" What did Lucy mean?
Your answer:
",,The plot of the book lacks important components.,target,Many pages of the book are missing some parts.,distractor_literal,A,0.782675977635139,0.1988936469826007,competitor
text-embedding-ada-002,0,17,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Lucy told her teacher: ""The book that you gave me has more holes in it than Swiss cheese."" What did Lucy mean?
Your answer:
",,The book is about cheese making in Switzerland.,competitor,The plot of the book lacks important components.,target,B,0.7907082926017949,0.20049765673182915,competitor
text-embedding-ada-002,0,17,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Lucy told her teacher: ""The book that you gave me has more holes in it than Swiss cheese."" What did Lucy mean?
Your answer:
",,The book is in bad shape.,distractor_plausibleliteral,The book is about cheese making in Switzerland.,competitor,C,0.7922839800987556,0.2008138274103885,competitor
text-embedding-ada-002,0,17,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Lucy told her teacher: ""The book that you gave me has more holes in it than Swiss cheese."" What did Lucy mean?
Your answer:
",,Many pages of the book are missing some parts.,distractor_literal,The book is in bad shape.,distractor_plausibleliteral,D,0.7857126784814108,0.19949854547174595,competitor
text-embedding-ada-002,0,17,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Lucy told her teacher: ""The book that you gave me has more holes in it than Swiss cheese."" What did Lucy mean?
Your answer:
",,The book smells funny.,distractor_nonsequitut,The book smells funny.,distractor_nonsequitut,E,0.7897036201001753,0.20029632340343578,competitor
text-embedding-ada-002,0,18,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

The teacher told Sam: ""You have too much on your plate."" What did the teacher mean?
Your answer:
",,Sam has too many things to take care of.,target,Sam should think about his dietary habits.,distractor_plausibleliteral,A,0.7920433366535177,0.1958942311174945,target
text-embedding-ada-002,0,18,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

The teacher told Sam: ""You have too much on your plate."" What did the teacher mean?
Your answer:
",,Sam should share food with his classmates.,competitor,Sam has too many things to take care of.,target,B,0.8272348762637083,0.2029107883168242,target
text-embedding-ada-002,0,18,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

The teacher told Sam: ""You have too much on your plate."" What did the teacher mean?
Your answer:
",,Sam should think about his dietary habits.,distractor_plausibleliteral,Sam should share food with his classmates.,competitor,C,0.8179867753680536,0.20104289939918937,target
text-embedding-ada-002,0,18,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

The teacher told Sam: ""You have too much on your plate."" What did the teacher mean?
Your answer:
",,Sam has too much food on his plate.,distractor_literal,Sam has too much food on his plate.,distractor_literal,D,0.8184195236645467,0.20112991919890344,target
text-embedding-ada-002,0,18,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

The teacher told Sam: ""You have too much on your plate."" What did the teacher mean?
Your answer:
",,Sam should finish all the food that is on his plate.,distractor_nonsequitut,Sam should finish all the food that is on his plate.,distractor_nonsequitut,E,0.8078846454301579,0.19902216196758848,target
text-embedding-ada-002,0,19,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Melissa was discussing a new sales manager, who was hired a couple of days ago: ""She is a babe in the woods."" What did Melissa mean?
Your answer:
",,The new sales manager is very inexperienced. ,target,"The new sales manager is a baby, who lives in the woods.",distractor_literal,A,0.8508892059530293,0.2074678117663079,distractor_literal
text-embedding-ada-002,0,19,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Melissa was discussing a new sales manager, who was hired a couple of days ago: ""She is a babe in the woods."" What did Melissa mean?
Your answer:
",,The new sales manager lives off of the grid.,competitor,The new sales manager used to work as a babysitter.,distractor_nonsequitut,B,0.8176060470155242,0.20067627643047606,distractor_literal
text-embedding-ada-002,0,19,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Melissa was discussing a new sales manager, who was hired a couple of days ago: ""She is a babe in the woods."" What did Melissa mean?
Your answer:
",,The new sales manager is too young.,distractor_plausibleliteral,The new sales manager is very inexperienced. ,target,C,0.82226021699877,0.20161243476272664,distractor_literal
text-embedding-ada-002,0,19,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Melissa was discussing a new sales manager, who was hired a couple of days ago: ""She is a babe in the woods."" What did Melissa mean?
Your answer:
",,"The new sales manager is a baby, who lives in the woods.",distractor_literal,The new sales manager lives off of the grid.,competitor,D,0.7828807194342191,0.1938273311465475,distractor_literal
text-embedding-ada-002,0,19,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Melissa was discussing a new sales manager, who was hired a couple of days ago: ""She is a babe in the woods."" What did Melissa mean?
Your answer:
",,The new sales manager used to work as a babysitter.,distractor_nonsequitut,The new sales manager is too young.,distractor_plausibleliteral,E,0.7961486041103725,0.19641614589394188,distractor_literal
text-embedding-ada-002,0,20,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

John told his fiance: ""You are the tomato sauce to my pasta."" What did John mean?
Your answer:
",,They are meant to be together.,target,The tomato sauce that she makes goes well with his pasta.,distractor_literal,A,0.8331028038030373,0.20950516444720077,distractor_literal
text-embedding-ada-002,0,20,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

John told his fiance: ""You are the tomato sauce to my pasta."" What did John mean?
Your answer:
",,He would love some pasta for dinner.,competitor,His fiance has bright red lips.,distractor_nonsequitut,B,0.75548262840065,0.1938584425138456,distractor_literal
text-embedding-ada-002,0,20,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

John told his fiance: ""You are the tomato sauce to my pasta."" What did John mean?
Your answer:
",,They enjoy Italian cuisine.,distractor_plausibleliteral,He would love some pasta for dinner.,competitor,C,0.8021452400629943,0.20311875878239768,distractor_literal
text-embedding-ada-002,0,20,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

John told his fiance: ""You are the tomato sauce to my pasta."" What did John mean?
Your answer:
",,The tomato sauce that she makes goes well with his pasta.,distractor_literal,They enjoy Italian cuisine.,distractor_plausibleliteral,D,0.7641516815461717,0.19554631722182816,distractor_literal
text-embedding-ada-002,0,20,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

John told his fiance: ""You are the tomato sauce to my pasta."" What did John mean?
Your answer:
",,His fiance has bright red lips.,distractor_nonsequitut,They are meant to be together.,target,E,0.7764765701852347,0.19797131703472767,distractor_literal
